t_before	s_before	e_before	i_before	r_before	seg_before	t_after	s_after	e_after	i_after	r_after	seg_after	selected
82.0	82162.0	2847.0	3550.0	11441.0	29.15	86.0	74937.0	3565.0	4633.0	16865.0	51.05	V
82.0	86557.0	2266.0	2789.0	8388.0	28.05	86.0	80488.0	3046.0	3701.0	12765.0	47.45	V
82.0	96530.0	617.0	695.0	2158.0	25.75	86.0	94528.0	1024.0	1139.0	3309.0	41.05	X
82.0	92089.0	1357.0	1528.0	5026.0	34.75	86.0	88506.0	1812.0	2141.0	7541.0	54.75	X
82.0	91981.0	1432.0	1605.0	4982.0	33.2	86.0	87739.0	2098.0	2462.0	7701.0	53.45	V
82.0	61265.0	4105.0	5883.0	28747.0	35.15	86.0	53576.0	3810.0	5976.0	36638.0	56.1	V
82.0	87008.0	2184.0	2558.0	8250.0	30.1	86.0	81197.0	2865.0	3642.0	12296.0	52.2	X
82.0	82352.0	2811.0	3414.0	11423.0	32.9	86.0	75261.0	3581.0	4545.0	16613.0	56.1	V
82.0	73052.0	3664.0	4787.0	18497.0	31.7	86.0	64842.0	4045.0	5649.0	25464.0	51.35	V
82.0	87840.0	2109.0	2404.0	7647.0	28.65	86.0	82409.0	2754.0	3260.0	11577.0	47.2	V
82.0	88602.0	2066.0	2294.0	7038.0	26.25	86.0	82966.0	2781.0	3428.0	10825.0	43.25	X
82.0	61160.0	4024.0	6004.0	28812.0	35.15	86.0	53240.0	3890.0	6036.0	36834.0	55.3	X
82.0	64716.0	4246.0	5831.0	25207.0	28.0	86.0	56461.0	4092.0	6201.0	33246.0	55.25	V
82.0	80035.0	3136.0	3929.0	12900.0	30.3	86.0	72269.0	3852.0	5111.0	18768.0	55.8	X
82.0	78110.0	3199.0	4007.0	14684.0	30.6	86.0	70612.0	3723.0	5000.0	20665.0	49.7	V
82.0	78001.0	3271.0	4078.0	14650.0	29.5	86.0	70263.0	3827.0	5171.0	20739.0	47.55	V
82.0	78040.0	3150.0	3980.0	14830.0	30.3	86.0	70574.0	3741.0	4904.0	20781.0	52.65	V
82.0	73343.0	3573.0	4765.0	18319.0	32.95	86.0	65096.0	4015.0	5693.0	25196.0	54.3	V
82.0	73343.0	3573.0	4765.0	18319.0	32.95	86.0	65233.0	4036.0	5523.0	25208.0	54.7	X
82.0	60579.0	4181.0	6001.0	29239.0	32.15	86.0	52883.0	3769.0	5922.0	37426.0	55.7	X
82.0	85247.0	2409.0	2864.0	9480.0	29.0	86.0	78992.0	3210.0	4017.0	13781.0	51.5	V
82.0	61869.0	3940.0	5621.0	28570.0	32.55	86.0	54299.0	3797.0	5716.0	36188.0	57.4	V
82.0	87231.0	2168.0	2558.0	8043.0	30.65	86.0	81321.0	2964.0	3588.0	12127.0	47.85	X
82.0	87231.0	2168.0	2558.0	8043.0	30.65	86.0	81362.0	2972.0	3702.0	11964.0	51.35	X
82.0	68293.0	4004.0	5288.0	22415.0	32.75	86.0	60188.0	4045.0	5819.0	29948.0	48.3	V
82.0	68293.0	4004.0	5288.0	22415.0	32.75	86.0	60026.0	4117.0	5862.0	29995.0	50.0	X
82.0	82510.0	2825.0	3440.0	11225.0	32.75	86.0	75635.0	3442.0	4410.0	16513.0	53.2	X
82.0	73784.0	3565.0	4531.0	18120.0	32.7	86.0	65862.0	3878.0	5414.0	24846.0	54.0	V
82.0	84846.0	2510.0	2980.0	9664.0	31.7	86.0	78369.0	3297.0	4013.0	14321.0	51.15	X
82.0	81014.0	3008.0	3641.0	12337.0	31.85	86.0	73703.0	3659.0	4698.0	17940.0	52.35	V
82.0	86221.0	2269.0	2624.0	8886.0	31.45	86.0	80179.0	3016.0	3660.0	13145.0	52.15	X
82.0	86221.0	2269.0	2624.0	8886.0	31.45	86.0	80267.0	2951.0	3700.0	13082.0	50.3	V
82.0	86119.0	2278.0	2695.0	8908.0	30.9	86.0	80018.0	3128.0	3760.0	13094.0	49.45	V
82.0	86102.0	2371.0	2798.0	8729.0	28.75	86.0	79982.0	2974.0	3889.0	13155.0	50.1	X
82.0	86102.0	2371.0	2798.0	8729.0	28.75	86.0	79978.0	3044.0	3843.0	13135.0	53.15	V
82.0	86102.0	2371.0	2798.0	8729.0	28.75	86.0	79771.0	3184.0	3880.0	13165.0	50.55	V
82.0	81779.0	2935.0	3493.0	11793.0	32.85	86.0	74805.0	3504.0	4570.0	17121.0	52.35	X
82.0	82487.0	2802.0	3400.0	11311.0	32.4	86.0	75381.0	3560.0	4423.0	16636.0	54.3	X
82.0	82487.0	2802.0	3400.0	11311.0	32.4	86.0	75309.0	3503.0	4584.0	16604.0	53.7	V
82.0	82487.0	2802.0	3400.0	11311.0	32.4	86.0	75543.0	3483.0	4463.0	16511.0	57.0	V
82.0	77966.0	3117.0	4027.0	14890.0	30.65	86.0	70580.0	3767.0	4909.0	20744.0	51.35	V
82.0	76976.0	3425.0	4380.0	15219.0	31.2	86.0	68908.0	4034.0	5339.0	21719.0	51.55	X
82.0	62150.0	4011.0	5691.0	28148.0	34.75	86.0	54342.0	3829.0	5940.0	35889.0	56.65	X
82.0	73633.0	3621.0	4684.0	18062.0	32.65	86.0	65303.0	4096.0	5721.0	24880.0	50.9	V
82.0	76075.0	3566.0	4479.0	15880.0	32.4	86.0	67789.0	4085.0	5571.0	22555.0	53.6	V
82.0	67263.0	3925.0	5361.0	23451.0	30.15	86.0	59087.0	4091.0	5916.0	30906.0	52.65	V
82.0	91916.0	1379.0	1663.0	5042.0	32.95	86.0	87868.0	2079.0	2385.0	7668.0	53.4	V
82.0	91916.0	1379.0	1663.0	5042.0	32.95	86.0	88032.0	1942.0	2327.0	7699.0	54.5	V
82.0	91916.0	1379.0	1663.0	5042.0	32.95	86.0	87833.0	2048.0	2429.0	7690.0	53.65	V
82.0	91916.0	1379.0	1663.0	5042.0	32.95	86.0	87799.0	2056.0	2424.0	7721.0	55.4	V
82.0	73973.0	3591.0	4619.0	17817.0	31.55	86.0	66050.0	4015.0	5461.0	24474.0	55.55	V
82.0	92189.0	1345.0	1639.0	4827.0	22.4	86.0	88189.0	2023.0	2461.0	7327.0	39.05	X
82.0	61183.0	4140.0	5963.0	28714.0	33.3	86.0	53300.0	3822.0	6024.0	36854.0	60.3	X
82.0	87778.0	2063.0	2440.0	7719.0	30.3	86.0	82132.0	2824.0	3447.0	11597.0	47.95	V
82.0	80874.0	3103.0	3648.0	12375.0	31.3	86.0	73345.0	3738.0	4888.0	18029.0	51.55	X
82.0	80874.0	3103.0	3648.0	12375.0	31.3	86.0	73442.0	3765.0	4862.0	17931.0	51.9	V
82.0	86262.0	2245.0	2720.0	8773.0	32.1	86.0	80243.0	3011.0	3676.0	13070.0	51.8	V
82.0	73401.0	3823.0	4932.0	17844.0	30.65	86.0	65165.0	4170.0	5692.0	24973.0	52.4	V
82.0	73401.0	3823.0	4932.0	17844.0	30.65	86.0	65015.0	4168.0	5766.0	25051.0	49.8	V
82.0	82239.0	2722.0	3282.0	11757.0	32.6	86.0	75348.0	3444.0	4484.0	16724.0	52.85	V
82.0	81946.0	2895.0	3573.0	11586.0	35.55	86.0	74641.0	3602.0	4669.0	17088.0	56.6	V
82.0	74151.0	3612.0	4553.0	17684.0	31.3	86.0	66125.0	3983.0	5384.0	24508.0	53.75	V
82.0	74151.0	3612.0	4553.0	17684.0	31.3	86.0	66123.0	3880.0	5540.0	24457.0	53.05	V
82.0	74151.0	3612.0	4553.0	17684.0	31.3	86.0	66090.0	4005.0	5510.0	24395.0	54.75	X
82.0	80267.0	3114.0	3804.0	12815.0	32.15	86.0	72465.0	3875.0	5076.0	18584.0	53.75	V
82.0	82307.0	2699.0	3371.0	11623.0	33.4	86.0	75322.0	3488.0	4448.0	16742.0	51.0	V
82.0	82307.0	2699.0	3371.0	11623.0	33.4	86.0	75532.0	3444.0	4394.0	16630.0	52.4	V
82.0	78024.0	3134.0	4078.0	14764.0	31.3	86.0	70423.0	3709.0	4929.0	20939.0	53.0	V
82.0	77479.0	3440.0	4308.0	14773.0	30.3	86.0	69450.0	3928.0	5313.0	21309.0	52.45	X
82.0	77959.0	3192.0	3970.0	14879.0	31.05	86.0	70388.0	3698.0	5012.0	20902.0	52.75	X
82.0	61527.0	4205.0	5886.0	28382.0	32.1	86.0	53679.0	3971.0	5902.0	36448.0	57.8	V
82.0	82957.0	2685.0	3301.0	11057.0	27.2	86.0	76100.0	3482.0	4343.0	16075.0	48.3	V
82.0	82957.0	2685.0	3301.0	11057.0	27.2	86.0	76233.0	3399.0	4275.0	16093.0	48.2	V
82.0	84909.0	2565.0	2931.0	9595.0	27.9	86.0	78380.0	3286.0	4101.0	14233.0	50.25	V
82.0	85974.0	2393.0	2794.0	8839.0	31.2	86.0	79938.0	2997.0	3802.0	13263.0	52.35	X
82.0	86122.0	2310.0	2714.0	8854.0	31.65	86.0	79806.0	3219.0	3917.0	13058.0	52.65	V
82.0	86136.0	2254.0	2670.0	8940.0	31.15	86.0	80159.0	2978.0	3752.0	13111.0	51.45	X
82.0	88591.0	1998.0	2383.0	7028.0	28.05	86.0	83118.0	2713.0	3297.0	10872.0	42.35	V
82.0	88591.0	1998.0	2383.0	7028.0	28.05	86.0	82977.0	2771.0	3360.0	10892.0	44.85	V
82.0	86417.0	2311.0	2593.0	8679.0	31.25	86.0	80582.0	3050.0	3586.0	12782.0	51.2	V
82.0	86417.0	2311.0	2593.0	8679.0	31.25	86.0	80311.0	3076.0	3742.0	12871.0	49.0	X
82.0	74183.0	3593.0	4584.0	17640.0	29.3	86.0	66130.0	3964.0	5609.0	24297.0	53.0	X
82.0	82707.0	2699.0	3284.0	11310.0	34.35	86.0	75840.0	3451.0	4337.0	16372.0	52.4	X
82.0	82707.0	2699.0	3284.0	11310.0	34.35	86.0	75852.0	3433.0	4344.0	16371.0	55.85	V
82.0	82605.0	2764.0	3330.0	11301.0	31.95	86.0	75573.0	3465.0	4472.0	16490.0	52.9	X
82.0	82162.0	2847.0	3550.0	11441.0	29.15	86.0	74908.0	3649.0	4561.0	16882.0	49.1	V
82.0	61265.0	4105.0	5883.0	28747.0	35.15	86.0	53661.0	3778.0	5936.0	36625.0	56.05	X
82.0	88602.0	2066.0	2294.0	7038.0	26.25	86.0	83029.0	2805.0	3416.0	10750.0	42.65	X
82.0	61160.0	4024.0	6004.0	28812.0	35.15	86.0	53199.0	3863.0	5997.0	36941.0	53.45	X
82.0	80035.0	3136.0	3929.0	12900.0	30.3	86.0	72254.0	3868.0	5026.0	18852.0	50.9	V
82.0	80035.0	3136.0	3929.0	12900.0	30.3	86.0	72496.0	3755.0	4924.0	18825.0	53.85	V
82.0	80035.0	3136.0	3929.0	12900.0	30.3	86.0	72541.0	3778.0	4858.0	18823.0	51.1	V
82.0	78001.0	3271.0	4078.0	14650.0	29.5	86.0	70325.0	3850.0	5052.0	20773.0	52.0	V
82.0	78040.0	3150.0	3980.0	14830.0	30.3	86.0	70435.0	3746.0	5037.0	20782.0	50.75	V
82.0	78040.0	3150.0	3980.0	14830.0	30.3	86.0	70498.0	3752.0	4924.0	20826.0	50.95	V
86.0	61725.0	4167.0	5745.0	28363.0	54.1	90.0	54067.0	3846.0	5947.0	36140.0	114.3	V
86.0	71852.0	3938.0	5047.0	19163.0	49.6	90.0	63293.0	4187.0	5967.0	26553.0	105.5	V
86.0	52931.0	3787.0	5867.0	37415.0	56.15	90.0	46688.0	3143.0	5225.0	44944.0	123.15	V
86.0	76468.0	3366.0	4253.0	15913.0	54.0	90.0	68736.0	3916.0	5209.0	22139.0	111.05	X
86.0	60988.0	4096.0	5793.0	29123.0	48.55	90.0	53430.0	3810.0	5738.0	37022.0	112.0	X
86.0	88170.0	1931.0	2328.0	7571.0	49.45	90.0	82697.0	2773.0	3266.0	11264.0	97.45	V
86.0	79010.0	3138.0	3943.0	13909.0	49.45	90.0	71415.0	3788.0	4938.0	19859.0	101.25	V
86.0	54451.0	3654.0	5744.0	36151.0	57.65	90.0	47942.0	3294.0	5277.0	43487.0	123.75	X
86.0	81336.0	2925.0	3737.0	12002.0	47.7	90.0	73903.0	3756.0	4768.0	17573.0	99.6	V
86.0	60104.0	4054.0	5878.0	29964.0	49.65	90.0	52492.0	3708.0	5920.0	37880.0	105.35	X
86.0	69534.0	3935.0	5252.0	21279.0	52.35	90.0	61196.0	4052.0	5954.0	28798.0	106.1	X
86.0	85625.0	2356.0	2798.0	9221.0	42.4	90.0	79504.0	3112.0	3831.0	13553.0	88.05	X
86.0	59649.0	4320.0	6105.0	29926.0	51.45	90.0	51950.0	3911.0	6048.0	38091.0	115.6	X
86.0	75235.0	3644.0	4577.0	16544.0	52.35	90.0	67014.0	4014.0	5637.0	23335.0	110.05	V
86.0	78426.0	3237.0	4063.0	14274.0	50.6	90.0	70686.0	3867.0	5181.0	20266.0	102.85	X
86.0	73459.0	3696.0	4760.0	18085.0	50.45	90.0	65190.0	4064.0	5620.0	25126.0	106.0	X
86.0	80153.0	3041.0	3739.0	13067.0	50.0	90.0	72827.0	3780.0	4789.0	18604.0	104.95	V
86.0	62306.0	4050.0	5734.0	27910.0	54.85	90.0	54529.0	3787.0	5873.0	35811.0	120.05	X
86.0	79787.0	3155.0	3867.0	13191.0	55.5	90.0	72041.0	3855.0	5055.0	19049.0	109.15	V
86.0	84248.0	2511.0	3097.0	10144.0	44.55	90.0	77595.0	3328.0	4152.0	14925.0	94.85	V
86.0	75317.0	3579.0	4498.0	16606.0	54.7	90.0	66950.0	4164.0	5633.0	23253.0	109.35	V
86.0	74928.0	3523.0	4519.0	17030.0	53.2	90.0	66922.0	3906.0	5432.0	23740.0	103.45	X
86.0	69159.0	3837.0	5233.0	21771.0	51.95	90.0	60881.0	4061.0	5835.0	29223.0	113.4	X
86.0	62221.0	4019.0	5808.0	27952.0	53.45	90.0	54449.0	3733.0	5959.0	35859.0	117.55	V
86.0	72772.0	3797.0	4862.0	18569.0	46.7	90.0	64462.0	4101.0	5738.0	25699.0	101.85	X
86.0	68434.0	4008.0	5336.0	22222.0	51.7	90.0	60274.0	4065.0	5936.0	29725.0	111.85	X
86.0	94168.0	1124.0	1219.0	3489.0	40.25	90.0	90872.0	1684.0	1942.0	5502.0	79.3	V
86.0	87811.0	2045.0	2419.0	7725.0	52.75	90.0	82136.0	2861.0	3453.0	11550.0	101.05	V
86.0	82808.0	2774.0	3350.0	11068.0	45.5	90.0	75946.0	3483.0	4446.0	16125.0	89.1	V
86.0	74556.0	3512.0	4421.0	17511.0	50.3	90.0	67027.0	3754.0	5153.0	24066.0	98.15	V
86.0	65853.0	4050.0	5456.0	24641.0	56.15	90.0	57727.0	3946.0	5975.0	32352.0	113.3	V
86.0	53395.0	3857.0	5988.0	36760.0	58.1	90.0	46947.0	3263.0	5357.0	44433.0	119.75	X
86.0	75096.0	3653.0	4530.0	16721.0	54.95	90.0	66952.0	4116.0	5546.0	23386.0	110.15	V
86.0	73045.0	3882.0	4969.0	18104.0	50.7	90.0	64661.0	4156.0	5852.0	25331.0	100.5	V
86.0	80247.0	2986.0	3707.0	13060.0	55.35	90.0	72662.0	3788.0	4812.0	18738.0	106.15	V
86.0	54315.0	3778.0	5839.0	36068.0	59.4	90.0	47974.0	3137.0	5337.0	43552.0	127.15	X
86.0	64846.0	4223.0	5794.0	25137.0	49.0	90.0	56654.0	4108.0	6132.0	33106.0	104.0	V
86.0	75434.0	3423.0	4390.0	16753.0	53.75	90.0	67543.0	3916.0	5250.0	23291.0	109.35	X
86.0	74552.0	3686.0	4770.0	16992.0	59.05	90.0	66145.0	4209.0	5692.0	23954.0	113.95	V
86.0	66114.0	4103.0	5391.0	24392.0	51.45	90.0	58270.0	3983.0	5756.0	31991.0	114.65	X
86.0	56339.0	4142.0	6273.0	33246.0	52.75	90.0	48643.0	3805.0	6090.0	41462.0	116.75	X
86.0	72766.0	3763.0	4856.0	18615.0	52.7	90.0	64523.0	4070.0	5743.0	25664.0	112.95	V
86.0	72713.0	3667.0	4939.0	18681.0	52.35	90.0	64340.0	4138.0	5718.0	25804.0	112.4	X
86.0	75286.0	3452.0	4531.0	16731.0	52.05	90.0	67323.0	4005.0	5303.0	23369.0	105.85	V
86.0	70449.0	3767.0	4987.0	20797.0	51.45	90.0	62410.0	3907.0	5645.0	28038.0	97.85	X
86.0	64993.0	3989.0	5601.0	25417.0	55.55	90.0	57050.0	3986.0	5894.0	33070.0	113.95	X
86.0	64417.0	4214.0	5905.0	25464.0	55.9	90.0	56093.0	4118.0	6246.0	33543.0	113.05	V
86.0	61136.0	4047.0	5695.0	29122.0	51.0	90.0	53514.0	3705.0	5838.0	36943.0	111.05	V
86.0	65536.0	3935.0	5528.0	25001.0	54.1	90.0	57604.0	3982.0	5853.0	32561.0	109.35	V
86.0	76153.0	3411.0	4377.0	16059.0	47.9	90.0	68154.0	4009.0	5357.0	22480.0	100.55	X
86.0	59318.0	4274.0	6260.0	30148.0	51.95	90.0	51543.0	3899.0	6066.0	38492.0	110.2	V
86.0	65343.0	4022.0	5547.0	25088.0	53.15	90.0	57299.0	3995.0	5949.0	32757.0	112.85	X
86.0	78266.0	3380.0	4205.0	14149.0	49.75	90.0	70338.0	3935.0	5221.0	20506.0	98.35	V
86.0	79608.0	3132.0	3974.0	13286.0	50.6	90.0	72079.0	3756.0	4929.0	19236.0	100.05	V
86.0	66279.0	4090.0	5381.0	24250.0	55.0	90.0	58339.0	3918.0	5925.0	31818.0	111.05	V
86.0	80464.0	3008.0	3655.0	12873.0	51.8	90.0	72956.0	3842.0	4761.0	18441.0	104.85	V
86.0	84118.0	2576.0	3110.0	10196.0	43.95	90.0	77572.0	3335.0	4121.0	14972.0	92.3	V
86.0	84198.0	2601.0	3067.0	10134.0	44.45	90.0	77544.0	3365.0	4100.0	14991.0	95.05	V
86.0	75475.0	3630.0	4485.0	16410.0	53.75	90.0	67502.0	4061.0	5326.0	23111.0	106.55	X
86.0	74937.0	3565.0	4633.0	16865.0	51.05	90.0	66799.0	4048.0	5429.0	23724.0	104.45	X
86.0	80488.0	3046.0	3701.0	12765.0	47.45	90.0	73100.0	3685.0	4662.0	18553.0	98.1	X
86.0	87739.0	2098.0	2462.0	7701.0	53.45	90.0	82026.0	2775.0	3508.0	11691.0	103.85	X
86.0	53576.0	3810.0	5976.0	36638.0	56.1	90.0	47076.0	3257.0	5432.0	44235.0	120.1	X
86.0	75261.0	3581.0	4545.0	16613.0	56.1	90.0	67184.0	4025.0	5534.0	23257.0	108.95	X
86.0	64842.0	4045.0	5649.0	25464.0	51.35	90.0	56716.0	3977.0	6014.0	33293.0	114.7	X
86.0	82409.0	2754.0	3260.0	11577.0	47.2	90.0	75505.0	3418.0	4271.0	16806.0	97.5	V
86.0	56461.0	4092.0	6201.0	33246.0	55.25	90.0	49202.0	3571.0	5916.0	41311.0	110.65	V
86.0	70612.0	3723.0	5000.0	20665.0	49.7	90.0	62348.0	4047.0	5719.0	27886.0	107.4	X
86.0	70263.0	3827.0	5171.0	20739.0	47.55	90.0	62092.0	4027.0	5805.0	28076.0	107.7	X
86.0	70574.0	3741.0	4904.0	20781.0	52.65	90.0	62730.0	3898.0	5567.0	27805.0	107.0	V
86.0	65096.0	4015.0	5693.0	25196.0	54.3	90.0	57224.0	3996.0	5840.0	32940.0	118.7	V
86.0	78992.0	3210.0	4017.0	13781.0	51.5	90.0	71197.0	3835.0	5171.0	19797.0	99.25	X
86.0	54299.0	3797.0	5716.0	36188.0	57.4	90.0	47810.0	3215.0	5344.0	43631.0	123.95	X
86.0	60188.0	4045.0	5819.0	29948.0	48.3	90.0	52760.0	3704.0	5750.0	37786.0	104.25	V
86.0	65862.0	3878.0	5414.0	24846.0	54.0	90.0	57978.0	3889.0	5752.0	32381.0	116.3	V
86.0	73703.0	3659.0	4698.0	17940.0	52.35	90.0	65625.0	4038.0	5498.0	24839.0	103.65	V
86.0	80267.0	2951.0	3700.0	13082.0	50.3	90.0	73181.0	3483.0	4629.0	18707.0	100.15	V
86.0	80018.0	3128.0	3760.0	13094.0	49.45	90.0	72658.0	3684.0	4757.0	18901.0	101.35	V
86.0	79978.0	3044.0	3843.0	13135.0	53.15	90.0	72579.0	3701.0	4834.0	18886.0	104.15	V
86.0	79771.0	3184.0	3880.0	13165.0	50.55	90.0	72313.0	3752.0	4876.0	19059.0	106.3	X
86.0	75309.0	3503.0	4584.0	16604.0	53.7	90.0	67086.0	4028.0	5563.0	23323.0	109.5	X
86.0	75543.0	3483.0	4463.0	16511.0	57.0	90.0	67487.0	3968.0	5475.0	23070.0	108.8	V
86.0	70580.0	3767.0	4909.0	20744.0	51.35	90.0	62678.0	3918.0	5427.0	27977.0	108.7	V
86.0	65303.0	4096.0	5721.0	24880.0	50.9	90.0	57042.0	4093.0	6160.0	32705.0	102.6	V
86.0	67789.0	4085.0	5571.0	22555.0	53.6	90.0	59346.0	4106.0	6171.0	30377.0	110.85	X
86.0	59087.0	4091.0	5916.0	30906.0	52.65	90.0	51659.0	3697.0	5835.0	38809.0	111.3	V
86.0	87868.0	2079.0	2385.0	7668.0	53.4	90.0	82380.0	2764.0	3307.0	11549.0	106.8	V
86.0	88032.0	1942.0	2327.0	7699.0	54.5	90.0	82634.0	2688.0	3305.0	11373.0	100.05	V
86.0	87833.0	2048.0	2429.0	7690.0	53.65	90.0	82298.0	2852.0	3307.0	11543.0	100.0	X
86.0	87799.0	2056.0	2424.0	7721.0	55.4	90.0	82250.0	2772.0	3389.0	11589.0	99.95	V
86.0	66050.0	4015.0	5461.0	24474.0	55.55	90.0	57946.0	3998.0	5914.0	32142.0	112.65	V
86.0	82132.0	2824.0	3447.0	11597.0	47.95	90.0	75213.0	3410.0	4488.0	16889.0	93.1	X
86.0	73442.0	3765.0	4862.0	17931.0	51.9	90.0	65190.0	4102.0	5716.0	24992.0	100.1	V
86.0	80243.0	3011.0	3676.0	13070.0	51.8	90.0	72776.0	3732.0	4821.0	18671.0	108.3	V
86.0	65165.0	4170.0	5692.0	24973.0	52.4	90.0	56855.0	4113.0	6168.0	32864.0	108.25	V
86.0	65015.0	4168.0	5766.0	25051.0	49.8	90.0	56846.0	4053.0	6119.0	32982.0	103.1	V
86.0	75348.0	3444.0	4484.0	16724.0	52.85	90.0	67322.0	4040.0	5462.0	23176.0	111.95	V
86.0	74641.0	3602.0	4669.0	17088.0	56.6	90.0	66450.0	4005.0	5628.0	23917.0	114.75	X
86.0	66125.0	3983.0	5384.0	24508.0	53.75	90.0	58177.0	3892.0	5816.0	32115.0	116.9	X
86.0	66123.0	3880.0	5540.0	24457.0	53.05	90.0	58188.0	3946.0	5777.0	32089.0	113.6	X
86.0	72465.0	3875.0	5076.0	18584.0	53.75	90.0	64049.0	4111.0	5929.0	25911.0	111.1	V
86.0	75322.0	3488.0	4448.0	16742.0	51.0	90.0	67258.0	4041.0	5325.0	23376.0	99.6	V
86.0	75532.0	3444.0	4394.0	16630.0	52.4	90.0	67623.0	3953.0	5351.0	23073.0	102.3	V
86.0	70423.0	3709.0	4929.0	20939.0	53.0	90.0	62255.0	4036.0	5698.0	28011.0	107.55	V
86.0	53679.0	3971.0	5902.0	36448.0	57.8	90.0	47052.0	3349.0	5535.0	44064.0	122.2	V
86.0	76100.0	3482.0	4343.0	16075.0	48.3	90.0	68132.0	3949.0	5354.0	22565.0	102.5	X
86.0	76233.0	3399.0	4275.0	16093.0	48.2	90.0	68321.0	4009.0	5248.0	22422.0	98.95	V
86.0	78380.0	3286.0	4101.0	14233.0	50.25	90.0	70673.0	3918.0	5155.0	20254.0	100.0	V
86.0	79806.0	3219.0	3917.0	13058.0	52.65	90.0	72074.0	3875.0	5023.0	19028.0	103.7	V
86.0	83118.0	2713.0	3297.0	10872.0	42.35	90.0	76387.0	3398.0	4280.0	15935.0	87.8	V
86.0	82977.0	2771.0	3360.0	10892.0	44.85	90.0	76275.0	3442.0	4288.0	15995.0	87.0	X
86.0	80582.0	3050.0	3586.0	12782.0	51.2	90.0	73401.0	3591.0	4720.0	18288.0	102.8	V
86.0	75852.0	3433.0	4344.0	16371.0	55.85	90.0	67856.0	3926.0	5316.0	22902.0	108.0	V
86.0	74908.0	3649.0	4561.0	16882.0	49.1	90.0	66895.0	3938.0	5569.0	23598.0	103.95	V
86.0	72254.0	3868.0	5026.0	18852.0	50.9	90.0	63872.0	4185.0	5723.0	26220.0	114.9	V
86.0	72496.0	3755.0	4924.0	18825.0	53.85	90.0	64045.0	4268.0	5778.0	25909.0	110.25	X
86.0	72541.0	3778.0	4858.0	18823.0	51.1	90.0	64160.0	4179.0	5809.0	25852.0	108.3	V
86.0	70325.0	3850.0	5052.0	20773.0	52.0	90.0	62076.0	4148.0	5779.0	27997.0	101.7	V
86.0	70435.0	3746.0	5037.0	20782.0	50.75	90.0	62435.0	3961.0	5643.0	27961.0	111.4	X
86.0	70498.0	3752.0	4924.0	20826.0	50.95	90.0	62478.0	4033.0	5546.0	27943.0	112.1	V
86.0	61725.0	4167.0	5745.0	28363.0	54.1	90.0	54010.0	3858.0	5919.0	36213.0	116.15	X
86.0	71852.0	3938.0	5047.0	19163.0	49.6	90.0	63393.0	4270.0	5838.0	26499.0	99.05	V
86.0	60988.0	4096.0	5793.0	29123.0	48.55	90.0	53274.0	3799.0	5902.0	37025.0	111.75	X
86.0	79010.0	3138.0	3943.0	13909.0	49.45	90.0	71382.0	3791.0	4901.0	19926.0	99.6	V
86.0	79010.0	3138.0	3943.0	13909.0	49.45	90.0	71315.0	3760.0	4977.0	19948.0	102.9	V
86.0	54451.0	3654.0	5744.0	36151.0	57.65	90.0	47943.0	3227.0	5308.0	43522.0	120.1	X
86.0	81336.0	2925.0	3737.0	12002.0	47.7	90.0	73653.0	3843.0	4977.0	17527.0	102.55	X
86.0	69534.0	3935.0	5252.0	21279.0	52.35	90.0	61340.0	4118.0	5812.0	28730.0	109.6	X
86.0	78426.0	3237.0	4063.0	14274.0	50.6	90.0	70852.0	3783.0	5002.0	20363.0	98.45	V
86.0	73459.0	3696.0	4760.0	18085.0	50.45	90.0	65152.0	4118.0	5699.0	25031.0	105.25	X
86.0	84248.0	2511.0	3097.0	10144.0	44.55	90.0	77483.0	3391.0	4119.0	15007.0	90.25	V
86.0	75317.0	3579.0	4498.0	16606.0	54.7	90.0	67112.0	4088.0	5610.0	23190.0	107.3	X
86.0	75317.0	3579.0	4498.0	16606.0	54.7	90.0	67245.0	4062.0	5455.0	23238.0	105.6	V
86.0	74928.0	3523.0	4519.0	17030.0	53.2	90.0	66988.0	3990.0	5313.0	23709.0	101.4	X
86.0	69159.0	3837.0	5233.0	21771.0	51.95	90.0	61123.0	4001.0	5774.0	29102.0	109.3	V
86.0	69159.0	3837.0	5233.0	21771.0	51.95	90.0	61122.0	3976.0	5782.0	29120.0	110.5	V
86.0	74556.0	3512.0	4421.0	17511.0	50.3	90.0	66658.0	3925.0	5270.0	24147.0	95.8	V
86.0	53395.0	3857.0	5988.0	36760.0	58.1	90.0	46896.0	3231.0	5439.0	44434.0	124.55	X
86.0	75096.0	3653.0	4530.0	16721.0	54.95	90.0	66952.0	4036.0	5550.0	23462.0	108.45	V
86.0	73045.0	3882.0	4969.0	18104.0	50.7	90.0	64544.0	4184.0	5955.0	25317.0	100.05	V
86.0	80247.0	2986.0	3707.0	13060.0	55.35	90.0	72665.0	3807.0	4859.0	18669.0	106.95	V
86.0	64846.0	4223.0	5794.0	25137.0	49.0	90.0	56480.0	4196.0	6183.0	33141.0	106.0	X
86.0	74552.0	3686.0	4770.0	16992.0	59.05	90.0	66066.0	4303.0	5626.0	24005.0	109.6	X
86.0	74552.0	3686.0	4770.0	16992.0	59.05	90.0	66317.0	4079.0	5651.0	23953.0	115.1	V
86.0	66114.0	4103.0	5391.0	24392.0	51.45	90.0	58326.0	3829.0	5905.0	31940.0	109.55	V
